Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, Sep 18",KCR,Home,CLE,W,6.0,4.0,9.0,49-102,5.0,30.0,Kowar,Stephan,McArthur,2.5,D,9736.0,.00,1,,18.3,63.0,343.28981806,0.0,,5.4,0.037037037037037035
"Tuesday, Sep 19",KCR,Home,CLE,W,7.0,6.0,9.0,50-102,5.0,30.0,Marsh,Allen,Snider,3.0,N,15254.0,.00,2,,25.0,47.0,103.28981806,0.0,,18.4,0.18518518518518517
"Wednesday, Sep 20",KCR,Home,CLE,W,6.0,2.0,9.0,51-102,5.0,30.0,Zerpa,Giolito,None,2.6666666666666665,D,12162.0,.00,3,,23.3,57.0,133.28981806000002,0.0,,11.2,0.1111111111111111
"Friday, Sep 22",KCR,@,HOU,W,7.0,5.0,9.0,52-102,5.0,30.0,Ragans,Valdez,McArthur,2.6333333333333333,N,41033.0,.00,4,,28.0,79.0,156.82615859999999,0.0,,18.4,0.07407407407407407
"Saturday, Sep 23",KCR,@,HOU,W,3.0,2.0,9.0,53-102,5.0,29.0,Lyles,France,Clarke,2.75,N,41692.0,.00,5,,28.0,74.0,156.82615859999999,0.0,,16.6,0.07407407407407407
"Sunday, Sep 24",KCR,@,HOU,W,6.0,5.0,9.0,54-102,5.0,29.0,Marsh,Brown,McArthur,2.6166666666666667,D,41438.0,.00,6,,28.0,79.0,186.82615859999999,0.0,,22.3,0.1111111111111111
"Tuesday, Sep 26",KCR,@,DET,L,3.0,6.0,9.0,54-103,5.0,30.0,Foley,Clarke,None,2.8333333333333335,N,13903.0,.00,-1,,17.0,94.0,313.7729507,0.7,,3.6,0.2962962962962963
"Wednesday, Sep 27",KCR,@,DET,L,0.0,8.0,9.0,54-104,5.0,31.0,Díaz,Bowlan,None,2.3333333333333335,D,,.00,-2,,17.0,77.0,298.7729507,0.0,,16.6,0.1111111111111111
"Thursday, Sep 28",KCR,@,DET,L,3.0,7.0,9.0,54-105,5.0,31.0,Cisnero,Ragans,None,2.6,D,13326.0,.00,-3,,15.0,94.0,278.7729507,1.2,,20.5,0.3333333333333333
"Friday, Sep 29",KCR,Home,NYY,W,12.0,5.0,9.0,55-105,5.0,31.0,Lyles,Rodón,None,2.7666666666666666,N,18374.0,.00,1,,27.2,57.0,73.28981806,0.0,,7.6,0.037037037037037035
"Saturday, Sep 30",KCR,Home,NYY,L,2.0,5.0,9.0,55-106,5.0,32.0,Montas,Marsh,Holmes,3.0166666666666666,N,22665.0,.00,-1,,26.7,60.0,103.28981806,0.0,,16.6,0.037037037037037035
"Sunday, Oct 1",KCR,Home,NYY,W,5.0,2.0,9.0,56-106,5.0,31.0,Greinke,King,McArthur,2.4,D,20662.0,.00,1,,26.7,52.0,73.28981806,0.0,,11.2,0.07407407407407407
