Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Apr 21",MIN,Home,WSN,L,2.0,3.0,9.0,11-9,1.0,up 0.5,Ramírez,Jax,Finnegan,2.55,N,12469.0,1.11,-2,,3.3,86.0,149.49605421,0.0,,16.6,0.1111111111111111
"Saturday, Apr 22",MIN,Home,WSN,L,4.0,10.0,9.0,11-10,1.0,up 1.0,Thompson,López,None,3.15,D,23045.0,1.07,-3,,0.6,78.0,219.49605421,0.0,,18.4,0.1111111111111111
"Sunday, Apr 23",MIN,Home,WSN,W,3.0,1.0,9.0,12-10,1.0,up 1.0,Ober,Corbin,Durán,2.216666666666667,D,14763.0,1.02,1,,1.7,61.0,239.49605421,0.0,,14.8,0.1111111111111111
"Monday, Apr 24",MIN,Home,NYY,W,6.0,1.0,9.0,13-10,1.0,up 2.0,Gray,Brito,None,2.9,N,16242.0,1.12,2,,3.3,50.0,269.49605421,0.0,,0.0,0.1111111111111111
"Tuesday, Apr 25",MIN,Home,NYY,W,6.0,2.0,9.0,14-10,1.0,up 3.0,Ryan,Cortés,None,2.2666666666666666,N,19201.0,1.15,3,,3.9,59.0,309.49605421,0.0,,9.4,0.037037037037037035
"Wednesday, Apr 26",MIN,Home,NYY,L,6.0,12.0,9.0,14-11,1.0,up 2.0,Germán,Maeda,None,2.45,D,20511.0,1.12,-1,,3.3,52.0,269.49605421,0.0,,0.0,0.1111111111111111
"Thursday, Apr 27",MIN,Home,KCR,W,7.0,1.0,9.0,15-11,1.0,up 2.5,Stewart,Greinke,None,2.3666666666666667,N,12862.0,1.15,1,,11.7,43.0,69.49605421,0.0,,22.3,0.1111111111111111
"Friday, Apr 28",MIN,Home,KCR,W,8.0,6.0,9.0,16-11,1.0,up 2.5,López,Lyles,López,2.6333333333333333,D,11754.0,1.17,2,,11.7,77.0,339.49605421,0.0,,9.4,0.1111111111111111
"Saturday, Apr 29",MIN,Home,KCR,L,2.0,3.0,9.0,16-12,1.0,up 2.5,Chapman,Durán,Barlow,2.8333333333333335,D,22883.0,1.19,-1,,6.1,82.0,239.49605421,0.0,,7.6,0.1111111111111111
"Sunday, Apr 30",MIN,Home,KCR,W,8.0,4.0,9.0,17-12,1.0,up 3.5,Gray,Singer,Durán,2.8333333333333335,D,17150.0,1.17,1,,7.8,47.0,239.49605421,0.0,,16.6,0.07407407407407407
"Tuesday, May 2",MIN,@,CHW,L-wo,2.0,3.0,10.0,17-13,1.0,up 3.0,Lambert,Thielbar,None,2.7333333333333334,N,13094.0,1.19,-1,,10.0,56.0,182.9393277,0.0,,25.9,0.1111111111111111
"Wednesday, May 3",MIN,@,CHW,L,4.0,6.0,9.0,17-14,1.0,up 3.0,Santos,Jax,Middleton,2.7,N,11468.0,1.20,-2,,9.4,54.0,232.9393277,0.0,,20.5,0.1111111111111111
"Thursday, May 4",MIN,@,CHW,W,7.0,3.0,12.0,18-14,1.0,up 3.5,Pagán,Colomé,None,3.6166666666666667,D,14650.0,1.18,1,,8.3,68.0,2.939327700000007,0.0,,5.4,0.1111111111111111
"Friday, May 5",MIN,@,CLE,W,2.0,0.0,9.0,19-14,1.0,up 4.0,Ober,Battenfield,Durán,2.183333333333333,N,17849.0,1.31,2,,11.7,64.0,0.7452076999999804,0.0,,0.0,0.037037037037037035
"Saturday, May 6",MIN,@,CLE,L,3.0,4.0,9.0,19-15,1.0,up 3.0,Stephan,Alcalá,Clase,2.3833333333333333,N,20795.0,1.29,-1,,13.9,51.0,70.74520769999998,0.0,,13.0,0.1111111111111111
"Sunday, May 7",MIN,@,CLE,L,0.0,2.0,9.0,19-16,1.0,up 2.5,Quantrill,Ryan,Clase,2.15,D,17477.0,1.35,-2,,13.9,77.0,0.7452076999999804,0.0,,0.0,0.1111111111111111
"Tuesday, May 9",MIN,Home,SDP,L,1.0,6.0,9.0,19-17,1.0,up 2.0,Wacha,Jax,None,2.6833333333333336,N,16882.0,1.06,-3,,17.8,75.0,29.496054209999997,0.0,,20.5,0.1111111111111111
"Wednesday, May 10",MIN,Home,SDP,W-wo,4.0,3.0,11.0,20-17,1.0,up 2.5,Jax,Tapia,None,2.85,N,18467.0,1.05,1,,16.7,86.0,249.49605421,0.4,,9.4,0.2962962962962963
"Thursday, May 11",MIN,Home,SDP,W,5.0,3.0,9.0,21-17,1.0,up 3.0,Pagán,Honeywell,López,2.5666666666666664,D,23365.0,1.02,2,,21.1,51.0,29.496054209999997,0.0,,5.4,0.1111111111111111
"Friday, May 12",MIN,Home,CHC,L,2.0,6.0,9.0,21-18,1.0,up 3.0,Smyly,Jax,None,2.7,N,30037.0,1.10,-1,,20.6,73.0,269.49605421,0.0,,0.0,0.1111111111111111
"Saturday, May 13",MIN,Home,CHC,W,11.0,1.0,9.0,22-18,1.0,up 3.5,Ryan,Wesneski,None,2.8666666666666667,D,32270.0,1.06,1,,18.9,68.0,9.496054209999997,0.0,,7.6,0.1111111111111111
"Sunday, May 14",MIN,Home,CHC,W,16.0,3.0,9.0,23-18,1.0,up 3.5,Varland,Stroman,None,2.75,D,33419.0,1.10,2,,15.6,53.0,309.49605421,0.0,,18.4,0.1111111111111111
"Monday, May 15",MIN,@,LAD,L-wo,8.0,9.0,12.0,23-19,1.0,up 3.0,Bickford,López,None,3.8,N,49749.0,1.10,-1,,17.2,81.0,243.5154598,0.0,,7.6,0.037037037037037035
"Tuesday, May 16",MIN,@,LAD,W,5.0,1.0,9.0,24-19,1.0,up 3.5,Ober,Kershaw,None,2.8166666666666664,N,52159.0,1.11,1,,17.2,81.0,243.5154598,0.0,,5.4,0.07407407407407407
"Wednesday, May 17",MIN,@,LAD,L,3.0,7.0,9.0,24-20,1.0,up 3.5,Graterol,De León,None,2.8166666666666664,D,36434.0,1.15,-1,,15.6,83.0,243.5154598,0.0,,11.2,0.037037037037037035
"Friday, May 19",MIN,@,LAA,L,4.0,5.0,9.0,24-21,1.0,up 2.5,Weiss,Jax,Estévez,2.6666666666666665,N,31079.0,1.17,-2,,16.7,84.0,165.82863453,0.0,,9.4,0.037037037037037035
"Saturday, May 20",MIN,@,LAA,W,6.0,2.0,9.0,25-21,1.0,up 3.5,Varland,Sandoval,None,2.9,N,35688.0,1.13,1,,18.3,78.0,165.82863453,0.0,,9.4,0.1111111111111111
"Sunday, May 21",MIN,@,LAA,L,2.0,4.0,9.0,25-22,1.0,up 3.5,Devenski,López,Estévez,2.6833333333333336,D,42138.0,1.17,-1,,18.3,78.0,155.82863453,0.0,,16.6,0.1111111111111111
"Monday, May 22",MIN,Home,SFG,L,1.0,4.0,9.0,25-23,1.0,up 2.5,Manaea,Ober,Alexander,2.65,N,16627.0,1.02,-2,,19.4,44.0,29.496054209999997,0.0,,5.4,0.037037037037037035
"Tuesday, May 23",MIN,Home,SFG,L,3.0,4.0,9.0,25-24,1.0,up 2.5,Cobb,López,Doval,2.6666666666666665,N,20790.0,1.03,-3,,22.2,40.0,269.49605421,0.0,,0.0,0.037037037037037035
"Wednesday, May 24",MIN,Home,SFG,W,7.0,1.0,9.0,26-24,1.0,up 2.5,Ryan,DeSclafani,None,2.8666666666666667,D,23464.0,.96,1,,18.9,56.0,269.49605421,0.0,,0.0,0.037037037037037035
"Friday, May 26",MIN,Home,TOR,L,1.0,3.0,9.0,26-25,1.0,up 2.0,Gausman,Varland,Romano,2.7666666666666666,N,25061.0,.99,-1,,20.0,36.0,49.49605421,0.0,,11.2,0.037037037037037035
"Saturday, May 27",MIN,Home,TOR,W,9.0,7.0,9.0,27-25,1.0,up 2.0,López,Bassitt,Stewart,2.8333333333333335,D,29111.0,.92,1,,20.0,26.0,39.49605421,0.0,,11.2,0.037037037037037035
"Sunday, May 28",MIN,Home,TOR,L,0.0,3.0,9.0,27-26,1.0,up 1.0,Berríos,Ober,Romano,2.783333333333333,D,31025.0,.98,-1,,21.7,30.0,39.49605421,0.0,,7.6,0.037037037037037035
"Monday, May 29",MIN,@,HOU,W,7.0,5.0,10.0,28-26,1.0,up 2.0,Durán,Abreu,None,2.9333333333333336,D,40744.0,1.00,1,,26.0,65.0,166.82615859999999,0.0,,15.0,0.07407407407407407
"Tuesday, May 30",MIN,@,HOU,L,1.0,5.0,9.0,28-27,1.0,up 2.0,Bielak,Ryan,None,2.5,N,34604.0,1.03,-1,,26.0,65.0,156.82615859999999,0.0,,17.0,0.1111111111111111
"Wednesday, May 31",MIN,@,HOU,W,8.0,2.0,9.0,29-27,1.0,up 2.0,Varland,Brown,None,2.8333333333333335,N,37127.0,.98,1,,26.0,65.0,166.82615859999999,0.0,,18.4,0.1111111111111111
"Thursday, Jun 1",MIN,Home,CLE,W-wo,7.0,6.0,9.0,30-27,1.0,up 2.5,Jax,Morgan,None,2.5666666666666664,N,16788.0,1.15,2,,26.7,45.0,209.49605421,0.0,,14.8,0.1111111111111111
"Friday, Jun 2",MIN,Home,CLE,W,1.0,0.0,9.0,31-27,1.0,up 3.5,Stewart,Sandlin,Durán,2.55,N,26818.0,1.16,3,,25.6,58.0,39.49605421,0.0,,18.4,0.1111111111111111
"Saturday, Jun 3",MIN,Home,CLE,L,2.0,4.0,9.0,31-28,1.0,up 3.5,Allen,Gray,Clase,2.6,N,27153.0,1.21,-1,,23.3,67.0,269.49605421,0.0,,0.0,0.1111111111111111
"Sunday, Jun 4",MIN,Home,CLE,L,1.0,2.0,9.0,31-29,1.0,up 3.5,Karinchak,Ryan,Clase,2.3,D,23629.0,1.22,-2,,24.4,52.0,269.49605421,0.0,,0.0,0.07407407407407407
"Tuesday, Jun 6",MIN,@,TBR,L,0.0,7.0,9.0,31-30,1.0,up 3.5,Eflin,Varland,None,2.1166666666666667,N,14689.0,.93,-3,,27.8,63.0,51.0,0.0,,25.9,0.07407407407407407
"Wednesday, Jun 7",MIN,@,TBR,L-wo,1.0,2.0,9.0,31-31,1.0,up 2.5,Adam,Durán,None,2.283333333333333,N,10846.0,.89,-4,,27.2,72.0,201.0,0.0,,7.6,0.037037037037037035
"Thursday, Jun 8",MIN,@,TBR,L,2.0,4.0,9.0,31-32,1.0,up 1.5,Chirinos,Ober,Adam,2.1166666666666667,D,12584.0,.89,-5,,26.7,79.0,181.0,0.0,,7.6,0.07407407407407407
"Friday, Jun 9",MIN,@,TOR,W,3.0,2.0,10.0,32-32,1.0,up 1.5,Durán,Cimber,None,2.9833333333333334,N,35222.0,.86,1,,13.5,75.0,344.9095893,0.0,,13.7,0.1111111111111111
"Saturday, Jun 10",MIN,@,TOR,W,9.0,4.0,9.0,33-32,1.0,up 2.5,López,Cimber,None,2.7333333333333334,D,41990.0,.89,2,,18.4,54.0,195.9095893,0.0,,8.6,0.1111111111111111
"Sunday, Jun 11",MIN,@,TOR,L,6.0,7.0,9.0,33-33,1.0,up 1.5,Pearson,Pagán,Romano,3.0833333333333335,D,41673.0,.95,-1,,21.2,54.0,107.9095893,0.0,,13.7,0.1111111111111111
"Tuesday, Jun 13",MIN,Home,MIL,W-wo,7.0,5.0,9.0,34-33,1.0,up 2.5,Winder,Williams,None,2.8833333333333333,N,34514.0,.92,1,,21.7,36.0,189.49605421,0.0,,7.6,0.1111111111111111
"Wednesday, Jun 14",MIN,Home,MIL,W,4.0,2.0,9.0,35-33,1.0,up 3.5,Ober,Rea,Jax,2.3833333333333333,D,32222.0,.92,2,,23.3,37.0,239.49605421,0.0,,7.6,0.037037037037037035
"Thursday, Jun 15",MIN,Home,DET,L,4.0,8.0,9.0,35-34,1.0,up 2.5,Boyd,Morán,None,2.5166666666666666,N,27570.0,1.07,-1,,20.6,63.0,269.49605421,0.0,,0.0,0.18518518518518517
"Friday, Jun 16",MIN,Home,DET,L,1.0,7.0,9.0,35-35,1.0,up 2.5,Englert,Ryan,None,2.3333333333333335,N,27170.0,1.08,-2,,16.7,50.0,329.49605421,0.0,,18.4,0.037037037037037035
"Saturday, Jun 17",MIN,Home,DET,W,2.0,0.0,9.0,36-35,1.0,up 3.5,Headrick,Wentz,Durán,2.1,D,26950.0,1.13,1,,18.9,59.0,269.49605421,0.0,,0.0,0.1111111111111111
"Sunday, Jun 18",MIN,Home,DET,L,4.0,6.0,9.0,36-36,1.0,up 2.5,White,Varland,Foley,2.8,D,31221.0,1.15,-1,,25.6,39.0,49.49605421,0.0,,14.8,0.1111111111111111
"Monday, Jun 19",MIN,Home,BOS,L,3.0,9.0,9.0,36-37,1.0,up 2.0,Paxton,López,None,2.8333333333333335,N,22081.0,.92,-2,,21.1,78.0,29.496054209999997,0.0,,9.4,0.6296296296296297
"Tuesday, Jun 20",MIN,Home,BOS,L,4.0,10.0,9.0,36-38,1.0,up 1.0,Crawford,Ober,Kluber,2.6166666666666667,N,22650.0,.90,-3,,27.8,55.0,39.49605421,0.0,,14.8,0.037037037037037035
"Wednesday, Jun 21",MIN,Home,BOS,W-wo,5.0,4.0,10.0,37-38,1.0,up 1.0,Morán,Ort,None,2.8833333333333333,N,23912.0,.84,1,,28.3,40.0,39.49605421,0.0,,13.0,0.037037037037037035
"Thursday, Jun 22",MIN,Home,BOS,W,6.0,0.0,9.0,38-38,1.0,up 1.0,Ryan,Garza,None,2.25,D,28553.0,.86,2,,29.4,40.0,49.49605421,0.0,,13.0,0.07407407407407407
"Friday, Jun 23",MIN,@,DET,W,4.0,1.0,9.0,39-38,1.0,up 2.0,Maeda,Wentz,Durán,2.783333333333333,N,19782.0,1.08,3,,20.7,68.0,288.7729507,0.0,,11.0,0.1111111111111111
"Saturday, Jun 24",MIN,@,DET,L,2.0,3.0,9.0,39-39,1.0,up 1.0,Olson,López,Lange,2.9833333333333334,N,24403.0,1.09,-1,,19.2,94.0,208.7729507,0.0,,0.0,0.1111111111111111
"Sunday, Jun 25",MIN,@,DET,W,6.0,3.0,10.0,40-39,1.0,up 2.0,Jax,White,Durán,3.183333333333333,D,21585.0,1.08,1,,22.3,82.0,78.7729507,0.0,,5.0,0.07407407407407407
"Monday, Jun 26",MIN,@,ATL,L,1.0,4.0,9.0,40-40,1.0,up 1.5,Strider,Gray,Yates,2.3833333333333333,N,40884.0,.98,-1,,20.0,93.0,62.35312999999999,0.5,,7.6,0.1111111111111111
"Tuesday, Jun 27",MIN,@,ATL,L,2.0,6.0,9.0,40-41,1.0,up 0.5,Elder,Ryan,None,2.5666666666666664,N,42635.0,.90,-2,,26.1,72.0,112.35313,0.0,,7.6,0.037037037037037035
"Wednesday, Jun 28",MIN,@,ATL,L,0.0,3.0,9.0,40-42,2.0,0.5,Yates,Maeda,Iglesias,2.4,D,38260.0,.91,-3,,23.3,71.0,202.35313,0.0,,0.0,0.037037037037037035
"Friday, Jun 30",MIN,@,BAL,W,8.0,1.0,9.0,41-42,1.0,up 1.0,López,Kremer,None,2.8333333333333335,N,34792.0,.91,1,,24.4,62.0,157.66021454,0.0,,9.0,0.037037037037037035
"Saturday, Jul 1",MIN,@,BAL,W,1.0,0.0,9.0,42-42,1.0,up 1.0,Ober,Bradish,Durán,2.3333333333333335,D,40012.0,.96,2,,23.3,82.0,146.66021454,0.0,,13.3,0.07407407407407407
