Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Wednesday, Aug 23",MIA,@,SDP,L,0.0,4.0,9.0,65-63,3.0,18.0,Lugo,Alcántara,None,2.3833333333333333,D,33640.0,1.12,-1,,21.7,73.0,330.2625247,0.0,,13.0,0.07407407407407407
"Friday, Aug 25",MIA,Home,WSN,L,4.0,7.0,9.0,65-64,3.0,19.0,Adon,Garrett,Harvey,2.8333333333333335,N,12409.0,.95,-2,,28.3,82.0,251.8678115,0.0,,5.4,0.1111111111111111
"Saturday, Aug 26",MIA,Home,WSN,L,2.0,3.0,9.0,65-65,3.0,20.0,Weems,Robertson,Finnegan,2.4833333333333334,D,13966.0,.83,-3,,29.4,72.0,251.8678115,0.0,,5.4,0.07407407407407407
"Sunday, Aug 27",MIA,Home,WSN,W,2.0,1.0,9.0,66-65,3.0,19.0,Hoeing,Williams,Scott,2.2333333333333334,D,17216.0,.72,1,,29.4,72.0,251.8678115,0.0,,11.2,0.07407407407407407
"Tuesday, Aug 29",MIA,Home,TBR,L,2.0,11.0,9.0,66-66,3.0,20.5,Civale,Alcántara,None,3.2,N,10338.0,.79,-1,,29.4,80.0,21.867811499999988,0.0,,9.4,0.1111111111111111
"Wednesday, Aug 30",MIA,Home,TBR,L,0.0,3.0,10.0,66-67,3.0,21.5,Armstrong,Robertson,Fairbanks,2.533333333333333,N,9803.0,.63,-2,,28.3,82.0,21.867811499999988,0.0,,18.4,0.1111111111111111
"Thursday, Aug 31",MIA,@,WSN,W,6.0,1.0,9.0,67-67,3.0,21.5,Garrett,Adon,None,2.35,N,17428.0,.60,1,,23.9,52.0,321.05180647,0.0,,18.4,0.1111111111111111
"Friday, Sep 1",MIA,@,WSN,W,8.0,5.0,11.0,68-67,3.0,21.5,Scott,Garcia,None,3.3,N,27930.0,.68,2,,21.1,49.0,351.05180647,0.0,,16.6,0.07407407407407407
"Saturday, Sep 2",MIA,@,WSN,W,11.0,5.0,9.0,69-67,3.0,21.5,Cueto,Williams,None,2.6166666666666667,D,30389.0,.85,3,,20.6,57.0,131.05180647,0.0,,7.6,0.07407407407407407
"Sunday, Sep 3",MIA,@,WSN,W,6.0,4.0,9.0,70-67,3.0,20.5,Alcántara,Finnegan,Scott,2.8833333333333333,D,26196.0,1.04,4,,22.8,73.0,151.05180647,0.0,,14.8,0.07407407407407407
"Tuesday, Sep 5",MIA,Home,LAD,W,6.0,3.0,9.0,71-67,3.0,19.5,Nardi,Yarbrough,Scott,2.45,N,11472.0,1.12,5,,29.4,63.0,331.8678115,0.0,,11.2,0.07407407407407407
"Wednesday, Sep 6",MIA,Home,LAD,W,11.0,4.0,9.0,72-67,3.0,18.5,Cabrera,Lynn,None,2.6166666666666667,N,10591.0,1.22,6,,28.9,61.0,321.8678115,0.0,,13.0,0.07407407407407407
"Thursday, Sep 7",MIA,Home,LAD,L,0.0,10.0,9.0,72-68,3.0,19.5,Pepiot,Garrett,None,2.6666666666666665,N,12047.0,1.30,-1,,28.3,63.0,321.8678115,0.0,,14.8,0.1111111111111111
"Friday, Sep 8",MIA,@,PHI,W,3.0,2.0,9.0,73-68,3.0,19.5,Robertson,Strahm,Scott,2.7333333333333334,N,40190.0,1.38,1,,26.1,58.0,49.929480319999996,0.0,,13.0,0.1111111111111111
"Saturday, Sep 9",MIA,@,PHI,L,4.0,8.0,9.0,73-69,3.0,19.5,Hoffman,Cueto,None,3.1166666666666667,N,40899.0,1.49,-1,,26.1,77.0,349.92948032,0.0,,0.0,0.1111111111111111
"Sunday, Sep 10",MIA,@,PHI,W,5.0,4.0,9.0,74-69,3.0,19.5,Robertson,Domínguez,Scott,3.033333333333333,D,40894.0,1.44,1,,22.8,84.0,349.92948032,0.0,,0.0,0.25925925925925924
"Monday, Sep 11",MIA,@,MIL,L,0.0,12.0,9.0,74-70,3.0,20.0,Woodruff,Luzardo,None,2.3333333333333335,N,21792.0,1.51,-1,,19.4,79.0,301.1462953,0.0,,11.2,0.1111111111111111
"Tuesday, Sep 12",MIA,@,MIL,L,1.0,3.0,9.0,74-71,3.0,21.0,Peralta,Cabrera,Williams,2.466666666666667,N,26466.0,1.33,-2,,16.7,84.0,221.1462953,0.0,,11.2,0.14814814814814814
"Wednesday, Sep 13",MIA,@,MIL,W,2.0,0.0,9.0,75-71,3.0,21.0,Garrett,Rea,Scott,2.5833333333333335,N,24251.0,1.30,1,,16.7,72.0,311.1462953,0.0,,14.8,0.1111111111111111
"Thursday, Sep 14",MIA,@,MIL,L,2.0,4.0,9.0,75-72,3.0,21.5,Houser,Pérez,Williams,2.55,D,26529.0,1.53,-1,,16.7,67.0,231.1462953,0.0,,0.0,0.07407407407407407
"Friday, Sep 15",MIA,Home,ATL,W,9.0,6.0,9.0,76-72,3.0,20.5,Puk,Hand,Scott,2.9166666666666665,N,17692.0,1.43,1,,26.7,87.0,231.8678115,5.1,,0.0,0.1111111111111111
"Saturday, Sep 16",MIA,Home,ATL,W,11.0,5.0,9.0,77-72,3.0,19.5,Scott,Yates,None,2.9833333333333334,D,24329.0,1.63,2,,28.3,77.0,231.8678115,1.3,,5.4,0.1111111111111111
"Sunday, Sep 17",MIA,Home,ATL,W,16.0,2.0,9.0,78-72,3.0,18.5,Luzardo,Morton,None,2.9,D,22051.0,1.78,3,,27.2,85.0,351.8678115,0.0,,9.4,0.1111111111111111
"Monday, Sep 18",MIA,Home,NYM,L,1.0,2.0,9.0,78-73,3.0,18.5,Bickford,Scott,Ottavino,2.533333333333333,N,14577.0,1.93,-1,,26.1,90.0,231.8678115,0.0,,0.0,0.1111111111111111
"Tuesday, Sep 19",MIA,Home,NYM,W-wo,4.0,3.0,9.0,79-73,3.0,18.5,Scott,Gott,None,2.75,N,10897.0,1.86,1,,25.6,90.0,301.8678115,2.0,,5.4,0.1111111111111111
"Wednesday, Sep 20",MIA,Home,NYM,L,3.0,8.0,9.0,79-74,3.0,18.5,Senga,Pérez,None,3.066666666666667,N,12045.0,2.02,-1,,25.0,79.0,301.8678115,0.0,,11.2,0.1111111111111111
"Friday, Sep 22",MIA,Home,MIL,L,1.0,16.0,9.0,79-75,3.0,20.0,Burnes,Okert,None,2.8833333333333333,N,15884.0,2.04,-2,,25.0,85.0,161.8678115,0.0,,5.4,0.1111111111111111
"Saturday, Sep 23",MIA,Home,MIL,W,5.0,4.0,9.0,80-75,3.0,19.5,Nardi,Payamps,Scott,2.5833333333333335,D,23867.0,2.05,1,,26.1,74.0,321.8678115,0.0,,5.4,0.1111111111111111
"Sunday, Sep 24",MIA,Home,MIL,W,6.0,1.0,9.0,81-75,3.0,19.0,Cabrera,Peralta,None,2.7666666666666666,D,17538.0,2.12,2,,27.2,72.0,241.8678115,0.0,,7.6,0.14814814814814814
"Thursday, Sep 28",MIA,@,NYM,L,0.0,1.0,8.0,82-77,3.0,21.0,Hartwig,Luzardo,None,2.183333333333333,D,31097.0,2.57,-1,,17.2,65.0,46.008858180000004,0.0,,14.8,0.1111111111111111
"Friday, Sep 29",MIA,@,PIT,W,4.0,3.0,9.0,83-77,3.0,20.0,Brazobán,Selby,Scott,3.0,N,16387.0,3.01,1,,14.4,87.0,3.4235757000000007,0.0,,7.6,0.25925925925925924
"Saturday, Sep 30",MIA,@,PIT,W,7.0,3.0,9.0,84-77,3.0,20.0,Puk,Priester,Scott,3.1666666666666665,N,25030.0,1.88,2,,17.8,81.0,353.4235757,0.0,,5.4,0.07407407407407407
"Sunday, Oct 1",MIA,@,PIT,L,0.0,3.0,9.0,84-78,3.0,20.0,Moreta,Hoeing,Bednar,2.283333333333333,D,22954.0,.12,-1,,17.8,78.0,243.42357570000001,0.0,,0.0,0.07407407407407407
