Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Saturday, Jun 17",ATL,Home,COL,W,10.0,2.0,9.0,45-26,1.0,up 5.0,Elder,Seabold,None,2.5166666666666666,D,41558.0,1.09,5,,25.0,64.0,112.35313,0.0,,7.6,0.037037037037037035
"Sunday, Jun 18",ATL,Home,COL,W,14.0,6.0,9.0,46-26,1.0,up 5.0,Morton,Anderson,None,3.0166666666666666,D,41161.0,1.06,6,,22.8,79.0,202.35313,0.0,,0.0,0.037037037037037035
"Tuesday, Jun 20",ATL,@,PHI,W,4.0,2.0,9.0,47-26,1.0,up 5.5,Strider,Hoffman,Iglesias,2.7666666666666666,N,37746.0,1.19,7,,20.6,87.0,99.92948032,0.0,,7.6,0.1111111111111111
"Thursday, Jun 22",ATL,@,PHI,W,5.0,1.0,10.0,48-26,1.0,up 6.0,Iglesias,Marte,None,2.95,D,39570.0,1.11,8,,15.6,86.0,49.929480319999996,0.6,,20.5,0.2962962962962963
"Friday, Jun 23",ATL,@,CIN,L,10.0,11.0,9.0,48-27,1.0,up 6.0,Young,McHugh,Díaz,3.216666666666667,N,43086.0,.98,-1,,19.4,84.0,237.65726460000002,0.0,,0.0,0.25925925925925924
"Saturday, Jun 24",ATL,@,CIN,W,7.0,6.0,9.0,49-27,1.0,up 6.0,Tonkin,Ashcraft,Iglesias,3.15,D,43498.0,1.06,1,,21.1,87.0,87.6572646,0.0,,5.4,0.07407407407407407
"Sunday, Jun 25",ATL,@,CIN,W,7.0,6.0,9.0,50-27,1.0,up 6.0,Morton,Wynne,Iglesias,3.466666666666667,D,40140.0,.95,2,,21.7,79.0,237.65726460000002,0.0,,0.0,0.18518518518518517
"Monday, Jun 26",ATL,Home,MIN,W,4.0,1.0,9.0,51-27,1.0,up 6.5,Strider,Gray,Yates,2.3833333333333333,N,40884.0,.80,3,,20.0,93.0,62.35312999999999,0.5,,7.6,0.1111111111111111
"Tuesday, Jun 27",ATL,Home,MIN,W,6.0,2.0,9.0,52-27,1.0,up 6.5,Elder,Ryan,None,2.5666666666666664,N,42635.0,.76,4,,26.1,72.0,112.35313,0.0,,7.6,0.037037037037037035
"Wednesday, Jun 28",ATL,Home,MIN,W,3.0,0.0,9.0,53-27,1.0,up 6.5,Yates,Maeda,Iglesias,2.4,D,38260.0,.74,5,,23.3,71.0,202.35313,0.0,,0.0,0.037037037037037035
"Friday, Jun 30",ATL,Home,MIA,W,16.0,4.0,9.0,54-27,1.0,up 7.0,Soroka,Hoeing,None,2.5,N,42320.0,1.07,6,,26.1,69.0,212.35313,0.0,,7.6,0.18518518518518517
"Saturday, Jul 1",ATL,Home,MIA,W,7.0,0.0,9.0,55-27,1.0,up 8.0,Morton,Pérez,None,2.5166666666666666,D,41889.0,.96,7,,23.3,91.0,202.35313,0.0,,0.0,0.1111111111111111
"Sunday, Jul 2",ATL,Home,MIA,W,6.0,3.0,9.0,56-27,1.0,up 9.0,Strider,Alcántara,Iglesias,2.533333333333333,D,40932.0,.83,8,,24.4,74.0,242.35313,0.0,,9.4,0.1111111111111111
"Monday, Jul 3",ATL,@,CLE,W,4.0,2.0,9.0,57-27,1.0,up 9.0,Elder,Williams,Iglesias,2.4333333333333336,N,38106.0,.51,9,,21.1,84.0,160.74520769999998,6.6,,13.0,0.3333333333333333
"Tuesday, Jul 4",ATL,@,CLE,L-wo,5.0,6.0,10.0,57-28,1.0,up 8.0,De Los Santos,Iglesias,None,3.033333333333333,N,24808.0,.46,-1,,23.3,82.0,0.7452076999999804,0.0,,0.0,0.18518518518518517
"Wednesday, Jul 5",ATL,@,CLE,W,8.0,1.0,9.0,58-28,1.0,up 8.0,Tonkin,Quantrill,None,2.9333333333333336,N,23862.0,.52,1,,25.0,74.0,70.74520769999998,0.0,,5.4,0.037037037037037035
