Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Wednesday, Apr 26",MIL,Home,DET,W,6.0,2.0,9.0,16-9,2.0,1.0,Peralta,Lorenzen,None,2.45,D,25847.0,1.12,1,,2.8,76.0,251.1462953,0.0,,5.4,0.07407407407407407
"Friday, Apr 28",MIL,Home,LAA,W,2.0,1.0,9.0,17-9,2.0,1.0,Strzelecki,Loup,Williams,2.2333333333333334,N,24787.0,1.16,2,,8.9,54.0,11.146295299999991,0.0,,7.6,0.07407407407407407
"Saturday, Apr 29",MIL,Home,LAA,W,7.0,5.0,9.0,18-9,2.0,1.5,Burnes,Detmers,Williams,2.716666666666667,N,39198.0,1.15,3,,8.9,50.0,231.1462953,0.0,,0.0,0.1111111111111111
"Sunday, Apr 30",MIL,Home,LAA,L,0.0,3.0,9.0,18-10,2.0,1.5,Suarez,Rea,Estévez,2.5,D,33557.0,1.14,-1,,7.2,65.0,141.1462953,0.0,,18.4,0.14814814814814814
"Tuesday, May 2",MIL,@,COL,L,2.0,3.0,9.0,18-11,2.0,1.5,Lawrence,Strzelecki,Johnson,2.2,N,19517.0,1.15,-2,,16.5,35.0,99.037509228,0.0,,16.7,0.1111111111111111
"Wednesday, May 3",MIL,@,COL,L,1.0,7.0,9.0,18-12,2.0,1.5,Freeland,Lauer,None,2.6833333333333336,N,20640.0,1.16,-3,,14.7,55.0,132.037509228,0.0,,14.8,0.25925925925925924
"Thursday, May 4",MIL,@,COL,L,6.0,9.0,9.0,18-13,2.0,1.5,Hand,Strzelecki,None,2.716666666666667,D,30647.0,1.18,-4,,19.7,26.0,129.037509228,0.0,,13.0,0.1111111111111111
"Friday, May 5",MIL,@,SFG,L,4.0,6.0,9.0,18-14,2.0,1.5,Manaea,Burnes,Doval,2.6166666666666667,N,28614.0,1.18,-5,,12.2,77.0,184.8480534,0.0,,18.4,0.25925925925925924
"Saturday, May 6",MIL,@,SFG,L,1.0,4.0,9.0,18-15,2.0,1.5,Cobb,Rea,Doval,2.5,D,26387.0,1.19,-6,,12.2,83.0,134.8480534,1.3,,16.6,0.1111111111111111
"Sunday, May 7",MIL,@,SFG,W,7.0,3.0,9.0,19-15,2.0,0.5,Payamps,Stripling,None,2.85,D,34603.0,1.14,1,,13.9,69.0,184.8480534,0.0,,16.6,0.07407407407407407
"Monday, May 8",MIL,Home,LAD,W,9.0,3.0,9.0,20-15,2.0,0.5,Peralta,Gonsolin,None,2.3,N,22847.0,1.23,2,,10.0,93.0,271.1462953,0.0,,5.4,0.18518518518518517
"Tuesday, May 9",MIL,Home,LAD,L,2.0,6.0,9.0,20-16,2.0,0.5,Bruihl,Lauer,Phillips,2.8833333333333333,N,23874.0,1.23,-1,,10.0,96.0,231.1462953,0.0,,0.0,0.18518518518518517
"Wednesday, May 10",MIL,Home,LAD,L,1.0,8.0,9.0,20-17,2.0,0.5,Kershaw,Miley,None,2.183333333333333,D,30112.0,1.24,-2,,12.8,55.0,231.1462953,0.0,,0.0,0.1111111111111111
"Friday, May 12",MIL,Home,KCR,W,5.0,1.0,9.0,21-17,1.0,up 0.5,Burnes,Taylor,None,2.7333333333333334,N,24900.0,1.12,1,,16.1,50.0,21.14629529999999,0.0,,7.6,0.1111111111111111
"Saturday, May 13",MIL,Home,KCR,W-wo,4.0,3.0,9.0,22-17,1.0,up 1.5,Williams,Hernández,None,2.716666666666667,N,35766.0,1.13,2,,13.9,59.0,241.1462953,0.0,,14.8,0.25925925925925924
"Sunday, May 14",MIL,Home,KCR,W,9.0,6.0,9.0,23-17,1.0,up 1.5,Lauer,Lyles,None,2.7333333333333334,D,33188.0,1.19,3,,13.3,51.0,241.1462953,0.0,,24.1,0.14814814814814814
"Monday, May 15",MIL,@,STL,L,1.0,18.0,9.0,23-18,1.0,up 1.0,Flaherty,Peralta,None,2.6,N,34548.0,1.27,-1,,20.6,96.0,327.30370856,0.8,,14.8,0.1111111111111111
"Tuesday, May 16",MIL,@,STL,W,3.0,2.0,9.0,24-18,1.0,up 2.0,Payamps,Montgomery,Williams,2.9166666666666665,N,34655.0,1.25,1,,20.6,78.0,337.30370856,0.0,,13.0,0.1111111111111111
"Wednesday, May 17",MIL,@,STL,L,0.0,3.0,9.0,24-19,1.0,up 1.0,Liberatore,Burnes,Helsley,2.5666666666666664,N,35433.0,1.31,-1,,16.7,86.0,157.30370856,0.0,,7.6,0.037037037037037035
"Friday, May 19",MIL,@,TBR,L,0.0,1.0,9.0,24-20,1.0,Tied,Adam,Strzelecki,Fairbanks,2.1,N,18961.0,1.21,-2,,26.1,77.0,311.0,0.0,,0.0,0.037037037037037035
"Saturday, May 20",MIL,@,TBR,L,4.0,8.0,9.0,24-21,1.0,Tied,Eflin,Lauer,Adam,2.65,D,19954.0,1.17,-3,,27.2,79.0,321.0,0.0,,13.0,0.037037037037037035
"Sunday, May 21",MIL,@,TBR,W,6.0,4.0,9.0,25-21,1.0,up 1.0,Peralta,Criswell,Williams,2.7333333333333334,D,20193.0,1.18,1,,26.7,87.0,31.0,0.0,,14.8,0.037037037037037035
"Monday, May 22",MIL,Home,HOU,L,2.0,12.0,9.0,25-22,1.0,Tied,Javier,Burnes,None,2.6833333333333336,N,22583.0,1.18,-1,,17.2,48.0,21.14629529999999,0.0,,9.4,0.07407407407407407
"Tuesday, May 23",MIL,Home,HOU,W,6.0,0.0,9.0,26-22,1.0,up 1.0,Rea,France,None,2.6,N,23062.0,1.16,1,,16.7,44.0,321.1462953,0.0,,5.4,0.07407407407407407
"Wednesday, May 24",MIL,Home,HOU,W,4.0,0.0,9.0,27-22,1.0,up 2.0,Houser,Bielak,None,2.15,D,28262.0,1.18,2,,18.9,42.0,41.14629529999999,0.0,,5.4,0.07407407407407407
"Thursday, May 25",MIL,Home,SFG,L,0.0,5.0,9.0,27-23,1.0,up 1.5,Junis,Teheran,None,2.7666666666666666,N,24536.0,1.30,-1,,10.6,59.0,241.1462953,0.0,,31.7,0.1111111111111111
"Friday, May 26",MIL,Home,SFG,L,1.0,15.0,9.0,27-24,1.0,up 0.5,Wood,Peralta,Beck,2.7,N,30347.0,1.27,-2,,7.8,65.0,221.1462953,0.0,,5.4,0.07407407407407407
"Saturday, May 27",MIL,Home,SFG,L,1.0,3.0,9.0,27-25,1.0,up 0.5,Webb,Strzelecki,Doval,2.55,D,39269.0,1.23,-3,,12.8,22.0,231.1462953,0.0,,0.0,0.07407407407407407
"Sunday, May 28",MIL,Home,SFG,W,7.0,5.0,9.0,28-25,1.0,up 1.5,Rea,Cobb,Williams,2.783333333333333,D,34581.0,1.23,1,,12.2,53.0,291.1462953,0.0,,9.4,0.1111111111111111
"Tuesday, May 30",MIL,@,TOR,L,2.0,7.0,9.0,28-26,1.0,up 1.0,Kikuchi,Houser,None,2.5166666666666666,N,32930.0,1.22,-1,,19.6,40.0,75.9095893,0.0,,19.4,0.037037037037037035
"Wednesday, May 31",MIL,@,TOR,W,4.0,2.0,9.0,29-26,1.0,up 1.0,Teheran,Manoah,Williams,2.7333333333333334,N,42205.0,1.13,1,,19.9,55.0,82.9095893,0.0,,15.5,0.037037037037037035
"Thursday, Jun 1",MIL,@,TOR,L,1.0,3.0,9.0,29-27,1.0,up 0.5,Gausman,Peralta,Romano,2.3333333333333335,D,42059.0,1.22,-1,,23.0,48.0,282.9095893,0.0,,7.6,0.037037037037037035
"Friday, Jun 2",MIL,@,CIN,W,5.0,4.0,11.0,30-27,1.0,up 0.5,Peguero,Cruz,Wilson,3.5166666666666666,N,44073.0,1.27,1,,17.2,78.0,237.65726460000002,0.0,,0.0,0.037037037037037035
"Saturday, Jun 3",MIL,@,CIN,W,10.0,8.0,9.0,31-27,1.0,up 0.5,Rea,Ashcraft,Williams,2.966666666666667,D,25485.0,1.32,2,,21.1,68.0,237.65726460000002,0.0,,0.0,0.037037037037037035
"Sunday, Jun 4",MIL,@,CIN,W,5.0,1.0,9.0,32-27,1.0,up 0.5,Houser,Lively,None,2.283333333333333,D,17780.0,1.36,3,,21.7,79.0,237.65726460000002,0.0,,0.0,0.07407407407407407
"Monday, Jun 5",MIL,@,CIN,L,0.0,2.0,9.0,32-28,2.0,0.5,Abbott,Teheran,Díaz,2.183333333333333,N,13687.0,1.36,-1,,22.2,53.0,277.6572646,0.0,,16.6,0.037037037037037035
"Tuesday, Jun 6",MIL,Home,BAL,W-wo,4.0,3.0,10.0,33-28,1.0,up 0.5,Strzelecki,Voth,None,3.3333333333333335,N,22535.0,1.22,1,,19.4,49.0,231.1462953,0.0,,0.0,0.1111111111111111
"Wednesday, Jun 7",MIL,Home,BAL,W,10.0,2.0,9.0,34-28,1.0,up 1.5,Burnes,Kremer,None,2.5166666666666666,N,22320.0,1.24,2,,15.0,58.0,251.1462953,0.0,,24.1,0.1111111111111111
"Thursday, Jun 8",MIL,Home,BAL,L,3.0,6.0,9.0,34-29,1.0,up 1.0,Akin,Strzelecki,Bautista,2.716666666666667,D,27318.0,1.28,-1,,15.6,51.0,251.1462953,0.0,,16.6,0.07407407407407407
"Friday, Jun 9",MIL,Home,OAK,L,2.0,5.0,9.0,34-30,1.0,Tied,Medina,Houser,May,3.0,N,30657.0,1.24,-2,,15.6,49.0,191.1462953,0.0,,5.4,0.07407407407407407
"Saturday, Jun 10",MIL,Home,OAK,L,1.0,2.0,10.0,34-31,1.0,Tied,Fujinami,Payamps,Long,3.1166666666666667,D,35157.0,1.18,-3,,17.8,40.0,61.14629529999999,0.0,,5.4,0.07407407407407407
"Sunday, Jun 11",MIL,Home,OAK,L,6.0,8.0,9.0,34-32,2.0,1.0,Sears,Peralta,Long,3.3166666666666664,D,31363.0,1.14,-4,,15.6,78.0,241.1462953,0.0,,25.9,0.25925925925925924
"Tuesday, Jun 13",MIL,@,MIN,L-wo,5.0,7.0,9.0,34-33,2.0,1.0,Winder,Williams,None,2.8833333333333333,N,34514.0,1.14,-5,,21.7,36.0,189.49605421,0.0,,7.6,0.1111111111111111
"Wednesday, Jun 14",MIL,@,MIN,L,2.0,4.0,9.0,34-34,2.0,1.0,Ober,Rea,Jax,2.3833333333333333,D,32222.0,1.13,-6,,23.3,37.0,239.49605421,0.0,,7.6,0.037037037037037035
"Friday, Jun 16",MIL,Home,PIT,W,5.0,4.0,9.0,35-34,1.0,up 0.5,Teheran,Hill,Williams,2.5833333333333335,N,25586.0,1.19,1,,12.8,74.0,251.1462953,0.0,,18.4,0.07407407407407407
"Saturday, Jun 17",MIL,Home,PIT,W,5.0,0.0,9.0,36-34,1.0,up 0.5,Miley,Keller,None,2.2333333333333334,D,37283.0,1.20,2,,15.0,75.0,251.1462953,0.0,,7.6,0.07407407407407407
"Sunday, Jun 18",MIL,Home,PIT,W,5.0,2.0,9.0,37-34,1.0,up 0.5,Megill,Moreta,Williams,2.466666666666667,D,38073.0,1.24,3,,17.8,58.0,51.14629529999999,0.0,,7.6,0.07407407407407407
"Monday, Jun 19",MIL,Home,ARI,L,1.0,9.0,9.0,37-35,2.0,0.5,Kelly,Burnes,None,2.45,N,24257.0,1.27,-1,,16.7,80.0,271.1462953,0.0,,5.4,0.1111111111111111
"Tuesday, Jun 20",MIL,Home,ARI,W,7.0,5.0,9.0,38-35,2.0,0.5,Wilson,Adams,Williams,2.5166666666666666,N,27048.0,1.15,1,,17.8,68.0,261.1462953,0.0,,14.8,0.07407407407407407
"Wednesday, Jun 21",MIL,Home,ARI,L,1.0,5.0,9.0,38-36,2.0,1.5,Gallen,Peguero,McGough,2.75,D,31397.0,1.13,-1,,19.4,63.0,251.1462953,0.0,,18.4,0.07407407407407407
"Friday, Jun 23",MIL,@,CLE,W,7.0,1.0,9.0,39-36,2.0,1.5,Miley,Bieber,None,2.3666666666666667,N,30056.0,1.01,1,,21.7,68.0,110.74520769999998,0.0,,13.0,0.1111111111111111
"Saturday, Jun 24",MIL,@,CLE,L,2.0,4.0,9.0,39-37,2.0,1.5,Bibee,Peralta,Clase,2.6666666666666665,D,32349.0,1.04,-1,,19.4,91.0,0.7452076999999804,0.0,,0.0,0.1111111111111111
"Sunday, Jun 25",MIL,@,CLE,W,5.0,4.0,10.0,40-37,2.0,0.5,Williams,Stephan,Peguero,3.0166666666666666,D,24701.0,1.03,1,,22.8,71.0,120.74520769999998,0.0,,5.4,0.037037037037037035
"Monday, Jun 26",MIL,@,NYM,W,2.0,1.0,9.0,41-37,1.0,up 0.5,Rea,Smith,Williams,2.75,N,34384.0,1.08,2,,22.2,84.0,136.00885818,0.0,,9.4,0.07407407407407407
