Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Friday, Jul 21",BOS,Home,NYM,L,4.0,5.0,9.0,51-47,4.0,8.5,Hartwig,Crawford,Robertson,2.95,D,37035.0,.89,-3,,21.7,73.0,85.82575904000001,0.0,,5.4,0.07407407407407407
"Saturday, Jul 22",BOS,Home,NYM,W,8.0,6.0,9.0,52-47,4.0,8.5,Paxton,Scherzer,Jansen,2.65,N,36505.0,.82,1,,18.9,96.0,55.82575904,21.8,,11.2,0.1111111111111111
"Sunday, Jul 23",BOS,Home,NYM,W,6.0,1.0,9.0,53-47,4.0,8.5,Murphy,Carrasco,None,2.8666666666666667,N,35619.0,.89,2,,23.9,69.0,295.82575904,0.0,,5.4,0.1111111111111111
"Tuesday, Jul 25",BOS,Home,ATL,W,7.0,1.0,9.0,54-47,4.0,8.0,Pivetta,Morton,None,2.9,N,36663.0,.86,3,,24.4,69.0,155.82575904,0.0,,16.6,0.07407407407407407
"Wednesday, Jul 26",BOS,Home,ATL,W,5.0,3.0,9.0,55-47,4.0,7.0,Jacques,Johnson,Jansen,2.4833333333333334,N,37457.0,.97,4,,21.7,79.0,205.82575904,0.0,,9.4,0.1111111111111111
"Friday, Jul 28",BOS,@,SFG,W,3.0,2.0,9.0,56-47,4.0,7.0,Crawford,Webb,Jansen,2.283333333333333,N,33755.0,1.00,5,,17.2,72.0,184.8480534,0.0,,16.6,0.037037037037037035
"Saturday, Jul 29",BOS,@,SFG,L-wo,2.0,3.0,9.0,56-48,4.0,7.0,Doval,Jansen,None,2.6333333333333333,D,37470.0,1.06,-1,,18.9,63.0,194.8480534,0.0,,20.5,0.07407407407407407
"Sunday, Jul 30",BOS,@,SFG,L-wo,3.0,4.0,11.0,56-49,4.0,8.0,Beck,Llovera,None,3.216666666666667,D,37026.0,1.07,-2,,15.0,87.0,174.8480534,0.0,,11.2,0.037037037037037035
"Monday, Jul 31",BOS,@,SEA,L,2.0,6.0,9.0,56-50,4.0,9.0,Brash,Pivetta,None,2.75,N,32665.0,1.05,-3,,21.7,49.0,250.69115924,0.0,,13.0,0.07407407407407407
"Tuesday, Aug 1",BOS,@,SEA,W,6.0,4.0,9.0,57-50,4.0,9.0,Bello,Miller,Jansen,2.6333333333333333,N,28677.0,.97,1,,22.8,38.0,307.69115924,0.0,,11.2,0.037037037037037035
"Wednesday, Aug 2",BOS,@,SEA,L,3.0,6.0,9.0,57-51,4.0,9.0,Brash,Schreiber,Muñoz,2.8166666666666664,D,37942.0,1.03,-1,,23.9,36.0,304.69115924,0.0,,5.4,0.037037037037037035
