Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Wednesday, Apr 26",SFG,Home,STL,W,7.0,3.0,9.0,11-13,4.0,2.0,DeSclafani,Hicks,Doval,2.85,N,21748.0,.80,5,,16.7,56.0,214.8480534,0.0,,18.4,0.07407407407407407
"Thursday, Apr 27",SFG,Home,STL,L,0.0,6.0,9.0,11-14,4.0,2.5,Mikolas,Webb,None,2.7333333333333334,D,23397.0,.85,-1,,18.9,56.0,214.8480534,0.0,,13.0,0.07407407407407407
"Saturday, Apr 29",SFG,@,SDP,L,11.0,16.0,9.0,11-15,4.0,4.0,Cosgrove,Rogers,Martinez,3.7333333333333334,N,19611.0,.83,-2,,15.6,78.0,290.2625247,0.0,,7.6,0.1111111111111111
"Sunday, Apr 30",SFG,@,SDP,L,4.0,6.0,9.0,11-16,4.0,4.0,García,Rogers,Hader,2.8666666666666667,D,19633.0,.77,-3,,16.1,75.0,310.2625247,0.0,,7.6,0.1111111111111111
"Monday, May 1",SFG,@,HOU,L,3.0,7.0,9.0,11-17,4.0,5.0,Stanek,Hjelle,None,2.6333333333333333,N,30915.0,.66,-4,,23.0,41.0,226.82615859999999,0.0,,11.0,0.037037037037037035
"Tuesday, May 2",SFG,@,HOU,W,2.0,0.0,9.0,12-17,4.0,5.0,DeSclafani,Brown,Doval,2.65,N,31701.0,.61,1,,22.0,88.0,166.82615859999999,0.0,,13.0,0.1111111111111111
"Wednesday, May 3",SFG,@,HOU,W,4.0,2.0,9.0,13-17,4.0,5.0,Webb,Valdez,Doval,2.2333333333333334,D,40405.0,.66,2,,23.0,74.0,166.82615859999999,0.0,,16.6,0.1111111111111111
"Friday, May 5",SFG,Home,MIL,W,6.0,4.0,9.0,14-17,4.0,4.0,Manaea,Burnes,Doval,2.6166666666666667,N,28614.0,.77,3,,12.2,77.0,184.8480534,0.0,,18.4,0.25925925925925924
"Saturday, May 6",SFG,Home,MIL,W,4.0,1.0,9.0,15-17,4.0,4.0,Cobb,Rea,Doval,2.5,D,26387.0,.86,4,,12.2,83.0,134.8480534,1.3,,16.6,0.1111111111111111
"Sunday, May 7",SFG,Home,MIL,L,3.0,7.0,9.0,15-18,4.0,5.0,Payamps,Stripling,None,2.85,D,34603.0,.90,-1,,13.9,69.0,184.8480534,0.0,,16.6,0.07407407407407407
