Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Tuesday, May 30",ARI,Home,COL,W,5.0,1.0,9.0,32-23,2.0,1.5,Gallen,Freeland,None,2.45,N,11146.0,1.34,3,,33.3,10.0,280.2508321,0.0,,29.5,0.037037037037037035
"Wednesday, May 31",ARI,Home,COL,W,6.0,0.0,9.0,33-23,2.0,0.5,Henry,Lamet,None,2.6333333333333333,N,11844.0,1.28,4,,32.2,11.0,290.2508321,0.0,,33.5,0.07407407407407407
"Thursday, Jun 1",ARI,Home,COL,W-wo,5.0,4.0,9.0,34-23,1.0,Tied,Ginkel,Johnson,None,2.8833333333333333,D,16492.0,1.25,5,,28.9,20.0,250.25083210000003,0.0,,22.3,0.07407407407407407
"Friday, Jun 2",ARI,Home,ATL,W,3.0,2.0,9.0,35-23,1.0,Tied,Kelly,Morton,Castro,2.183333333333333,N,27469.0,1.33,6,,31.1,13.0,40.250832100000025,0.0,,7.6,0.07407407407407407
"Saturday, Jun 3",ARI,Home,ATL,L,2.0,5.0,9.0,35-24,1.0,Tied,Strider,Nelson,Iglesias,2.7333333333333334,N,36529.0,1.31,-1,,31.7,13.0,250.25083210000003,0.0,,9.4,0.07407407407407407
"Sunday, Jun 4",ARI,Home,ATL,L,5.0,8.0,9.0,35-25,1.0,Tied,Minter,Castro,Iglesias,3.216666666666667,D,32401.0,1.36,-2,,35.0,12.0,250.25083210000003,0.0,,13.0,0.07407407407407407
"Tuesday, Jun 6",ARI,@,WSN,W,10.0,5.0,9.0,36-25,1.0,up 1.0,Ruiz,Ramírez,None,2.966666666666667,N,24743.0,1.32,1,,21.7,42.0,271.05180647,0.0,,7.6,0.07407407407407407
"Wednesday, Jun 7",ARI,@,WSN,W,6.0,2.0,9.0,37-25,1.0,up 2.0,Davies,Corbin,None,2.533333333333333,N,18180.0,1.25,2,,24.4,40.0,261.05180647,0.0,,20.5,0.1111111111111111
"Friday, Jun 9",ARI,@,DET,W,11.0,6.0,9.0,38-25,1.0,up 2.5,Kelly,Lorenzen,None,2.75,N,19664.0,1.26,3,,15.9,60.0,258.7729507,0.0,,13.0,0.037037037037037035
"Saturday, Jun 10",ARI,@,DET,W,5.0,0.0,9.0,39-25,1.0,up 2.5,Nelson,Boyd,None,2.5,D,31607.0,1.23,4,,18.4,48.0,30.772950699999996,0.0,,4.0,0.1111111111111111
"Sunday, Jun 11",ARI,@,DET,W,7.0,5.0,9.0,40-25,1.0,up 3.5,Ginkel,Foley,McGough,2.95,D,17956.0,1.21,5,,21.5,50.0,38.772950699999996,0.0,,13.0,0.1111111111111111
"Monday, Jun 12",ARI,Home,PHI,W,9.0,8.0,9.0,41-25,1.0,up 4.0,Jameson,Covey,Castro,3.183333333333333,N,18432.0,1.24,6,,30.0,21.0,260.2508321,0.0,,25.9,0.07407407407407407
"Tuesday, Jun 13",ARI,Home,PHI,L,3.0,15.0,9.0,41-26,1.0,up 3.0,Wheeler,Davies,Ortiz,2.716666666666667,N,20186.0,1.15,-1,,30.6,17.0,340.2508321,0.0,,14.8,0.07407407407407407
"Wednesday, Jun 14",ARI,Home,PHI,L,3.0,4.0,10.0,41-27,1.0,up 3.0,Kimbrel,McGough,Alvarado,2.9,N,20286.0,1.24,-2,,32.8,13.0,280.2508321,0.0,,13.0,0.07407407407407407
"Thursday, Jun 15",ARI,Home,PHI,L,4.0,5.0,9.0,41-28,1.0,up 2.0,Nola,Nelson,Kimbrel,2.9166666666666665,D,23032.0,1.32,-3,,34.4,12.0,270.2508321,0.0,,20.5,0.07407407407407407
"Friday, Jun 16",ARI,Home,CLE,W,5.0,1.0,9.0,42-28,1.0,up 3.0,Gallen,Toussaint,None,2.5833333333333335,N,27203.0,1.34,1,,35.0,11.0,300.2508321,0.0,,13.0,0.07407407407407407
"Saturday, Jun 17",ARI,Home,CLE,W,6.0,3.0,9.0,43-28,1.0,up 4.0,Castro,Bieber,McGough,2.3833333333333333,N,25471.0,1.31,2,,35.6,7.0,280.2508321,0.0,,20.5,0.07407407407407407
"Sunday, Jun 18",ARI,Home,CLE,L,3.0,12.0,9.0,43-29,1.0,up 3.5,Bibee,Davies,None,3.1,D,42031.0,1.27,-1,,35.0,12.0,220.25083210000003,0.0,,5.4,0.07407407407407407
"Monday, Jun 19",ARI,@,MIL,W,9.0,1.0,9.0,44-29,1.0,up 3.5,Kelly,Burnes,None,2.45,N,24257.0,1.41,1,,16.7,80.0,271.1462953,0.0,,5.4,0.1111111111111111
"Tuesday, Jun 20",ARI,@,MIL,L,5.0,7.0,9.0,44-30,1.0,up 2.5,Wilson,Adams,Williams,2.5166666666666666,N,27048.0,1.37,-1,,17.8,68.0,261.1462953,0.0,,14.8,0.07407407407407407
"Wednesday, Jun 21",ARI,@,MIL,W,5.0,1.0,9.0,45-30,1.0,up 2.5,Gallen,Peguero,McGough,2.75,D,31397.0,1.40,1,,19.4,63.0,251.1462953,0.0,,18.4,0.07407407407407407
"Thursday, Jun 22",ARI,@,WSN,W,5.0,3.0,9.0,46-30,1.0,up 3.5,Henry,Irvin,McGough,2.55,D,13251.0,1.34,2,2023-06-08 (Air Quality),16.1,93.0,11.051806469999999,0.4,,25.9,0.25925925925925924
"Friday, Jun 23",ARI,@,SFG,L,5.0,8.0,9.0,46-31,1.0,up 2.5,Webb,Davies,Doval,2.4166666666666665,N,31992.0,1.56,-1,,16.1,72.0,184.8480534,0.0,,20.5,0.07407407407407407
