Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Monday, Jun 5",STL,@,TEX,L-wo,3.0,4.0,9.0,25-36,5.0,8.0,Smith,Cabrera,None,2.55,N,25161.0,.43,-4,,24.4,64.0,187.19716628999998,0.0,,14.8,0.1111111111111111
"Tuesday, Jun 6",STL,@,TEX,L,4.0,6.0,9.0,25-37,5.0,8.5,Dunning,Liberatore,Smith,2.7333333333333334,N,28151.0,.33,-5,,26.1,60.0,37.19716629,0.0,,13.0,0.14814814814814814
"Wednesday, Jun 7",STL,@,TEX,W,1.0,0.0,9.0,26-37,5.0,8.5,Hicks,Gray,Helsley,2.283333333333333,N,30251.0,.33,1,,25.0,58.0,357.19716629,0.0,,16.6,0.1111111111111111
"Friday, Jun 9",STL,Home,CIN,W,7.0,4.0,9.0,27-37,5.0,7.0,Montgomery,Lively,Gallegos,2.6,N,43238.0,.38,2,,17.2,54.0,297.30370856,0.0,,0.0,0.037037037037037035
"Saturday, Jun 10",STL,Home,CIN,L,4.0,8.0,9.0,27-38,5.0,7.0,Abbott,Mikolas,None,2.783333333333333,D,45246.0,.39,-1,,18.9,54.0,297.30370856,0.0,,0.0,0.037037037037037035
"Sunday, Jun 11",STL,Home,CIN,L,3.0,4.0,9.0,27-39,5.0,8.0,Gibaut,Hicks,Díaz,2.716666666666667,D,42445.0,.37,-2,,26.1,47.0,67.30370855999999,0.0,,11.2,0.1111111111111111
"Monday, Jun 12",STL,Home,SFG,L,3.0,4.0,9.0,27-40,5.0,8.5,Webb,Stratton,Doval,2.5166666666666666,N,40886.0,.32,-3,,18.3,81.0,297.30370856,0.0,,25.9,0.1111111111111111
"Tuesday, Jun 13",STL,Home,SFG,L,3.0,11.0,9.0,27-41,5.0,8.5,Jackson,Flaherty,Winn,3.283333333333333,N,40917.0,.24,-4,,13.9,87.0,297.30370856,0.0,,0.0,0.037037037037037035
"Wednesday, Jun 14",STL,Home,SFG,L,5.0,8.0,10.0,27-42,5.0,8.5,Rogers,Matz,Doval,2.8666666666666667,D,39165.0,.22,-5,,22.8,50.0,167.30370856,0.0,,5.4,0.037037037037037035
"Friday, Jun 16",STL,@,NYM,L,1.0,6.0,9.0,27-43,5.0,8.5,Megill,Mikolas,None,2.0166666666666666,N,33948.0,.16,-6,,22.8,53.0,236.00885818,0.0,,9.4,0.037037037037037035
"Saturday, Jun 17",STL,@,NYM,W,5.0,3.0,9.0,28-43,5.0,8.5,Wainwright,Senga,Hicks,2.7,D,39143.0,.14,1,,19.4,71.0,36.008858180000004,0.8,,9.4,0.2962962962962963
"Sunday, Jun 18",STL,@,NYM,W,8.0,7.0,9.0,29-43,5.0,8.5,VerHagen,Ottavino,Hicks,3.033333333333333,D,43110.0,.16,2,,19.4,59.0,346.00885818,0.0,,0.0,0.1111111111111111
"Monday, Jun 19",STL,@,WSN,W,8.0,6.0,9.0,30-43,5.0,8.0,Flaherty,Gray,Hicks,2.7,D,19997.0,.17,3,,23.9,60.0,121.05180647,0.0,,5.4,0.07407407407407407
"Tuesday, Jun 20",STL,@,WSN,W,9.0,3.0,9.0,31-43,5.0,8.0,Montgomery,Gore,None,2.783333333333333,N,22223.0,.20,4,,25.0,60.0,111.05180647,0.0,,9.4,0.14814814814814814
"Wednesday, Jun 21",STL,@,WSN,L,0.0,3.0,9.0,31-44,5.0,9.0,Williams,Mikolas,Harvey,2.2,D,16191.0,.21,-1,,22.8,69.0,41.05180647,0.0,,16.6,0.14814814814814814
"Saturday, Jun 24",STL,Home,CHC,L,1.0,9.0,9.0,31-45,5.0,9.5,Steele,Wainwright,None,2.6666666666666665,N,54662.0,.19,-2,,24.4,62.0,97.30370855999999,0.0,,5.4,0.037037037037037035
"Sunday, Jun 25",STL,Home,CHC,W,7.0,5.0,9.0,32-45,5.0,8.5,Woodford,Stroman,Hicks,3.066666666666667,D,55565.0,.16,1,,28.9,57.0,107.30370855999999,0.0,,13.0,0.037037037037037035
"Tuesday, Jun 27",STL,Home,HOU,W,4.0,2.0,9.0,33-45,5.0,8.0,Montgomery,Valdez,Hicks,2.4333333333333336,N,41512.0,.18,2,,25.0,56.0,287.30370856,0.0,,13.0,0.037037037037037035
